Order_ID	Order_Product_ID	Order_Date	Order_Priority	Order_Quantity	Sales	Discount	Ship_Mode	Profit	Unit_Price	Shipping_Cost	Customer_Name	Province	Region	Customer_Segment	Product_Category	Product_Sub_Category	Product_Name	Product_Container	Ship_Date
12771	118	1/17/09	Critical	40	1143.49	0.08	Regular Air	-193.44	30.53	19.99	Carlos Soltero	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Labels	"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"	Small Box	2009-01-17
12771	119	1/17/09	Critical	46	78.08	0.01	Regular Air	-43.1	1.68	1.57	Carlos Soltero	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	2009-01-19
12929	120	8/30/10	Critical	19	5297.47	0.02	Delivery Truck	-158.93	270.98	50	Jim Radford	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Jumbo Drum	2010-08-31
12929	121	8/30/10	Critical	20	95.3	0	Regular Air	29.68	4.48	1.22	Jim Radford	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Paper	Spiral Phone Message Books with Labels by Adams	Wrap Bag	2010-08-31
13280	122	9/11/09	High	40	460.68	0.01	Regular Air	-116.76	10.9	7.46	Grant Carroll	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Crate-A-Files»	Small Box	2009-09-12
13280	123	9/11/09	High	49	318.7585	0.1	Regular Air	-160.95	7.99	5.03	Grant Carroll	Northwest Territories	Northwest Territories	Small Business	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	2009-09-12
13313	124	7/16/09	Not Specified	47	1020.61	0.04	Regular Air	-209.61	21.66	13.99	Skye Norling	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Appliances	Holmes 99% HEPA Air Purifier	Medium Box	2009-07-17
13346	125	11/15/12	Low	44	268.34	0.09	Regular Air	-240.83	6.48	8.88	Doug Bickford	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 224	Small Box	2012-11-20
13702	126	9/10/11	Low	6	209	0.08	Regular Air	12.32	35.44	7.5	Grant Carroll	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1906	Small Box	2011-09-14
13795	127	4/10/11	Not Specified	30	501.32	0.04	Regular Air	-119.08	15.99	13.18	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""	Small Box	2011-04-13
13795	128	4/10/11	Not Specified	23	275.16	0.05	Express Air	43.35	11.34	5.01	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 188	Small Box	2011-04-13
13795	129	4/10/11	Not Specified	37	1302.99	0.02	Regular Air	545.49	35.44	5.09	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1932	Small Box	2011-04-11
14116	130	10/9/11	High	1	40.1	0.09	Regular Air	-16.07	30.98	11.63	Doug Bickford	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Linen Binding Covers	Small Box	2011-10-11
14116	131	10/9/11	High	42	1414.05	0.09	Regular Air	161.48	34.54	14.72	Doug Bickford	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Recycled Grain Textured Covers	Small Box	2011-10-10
14372	132	10/23/12	Critical	34	5350.61	0.09	Delivery Truck	-1059.2	170.98	60.49	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Furniture	Bookcases	"Sauder Facets Collection Library, Sky Alder Finish"	Jumbo Box	2012-10-25
14726	133	1/8/12	Low	15	310.87	0.07	Regular Air	-21.48	20.95	4	Ralph Knight	Northwest Territories	Northwest Territories	Consumer	Technology	Computer Peripherals	"Fellowes Basic 104-Key Keyboard, Platinum"	Small Box	2012-01-08
14819	134	1/25/10	Not Specified	48	9062.73	0.09	Regular Air	3122.78	207.48	0.99	Carl Jackson	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection	Small Box	2010-01-27
14819	135	1/25/10	Not Specified	27	1584.1	0.07	Delivery Truck	-478.22	58.14	36.61	Carl Jackson	Northwest Territories	Northwest Territories	Home Office	Furniture	Bookcases	O'Sullivan 3-Shelf Heavy-Duty Bookcases	Jumbo Box	2010-01-26
15106	136	1/27/11	Not Specified	42	283.58	0.03	Regular Air	-14.23	6.64	4.95	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office	Furniture	Office Furnishings	G.E. Longer-Life Indoor Recessed Floodlight Bulbs	Small Pack	2011-01-29
15106	137	1/27/11	Not Specified	39	5403.37	0.06	Delivery Truck	948.79	145.45	17.85	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office	Technology	Office Machines	Panasonic KX-P1150 Dot Matrix Printer	Jumbo Drum	2011-01-27
15106	138	1/27/11	Not Specified	35	82.15	0.03	Regular Air	-6.33	2.21	1.12	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	Newell 327	Wrap Bag	2011-01-29
15108	139	8/27/09	High	50	2066.16	0.02	Regular Air	372.36	40.99	17.48	Delfina Latchford	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1893	Small Box	2009-08-29
15205	140	3/17/11	Critical	18	4605.36	0.02	Delivery Truck	678.26	243.98	43.32	Julia West	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"	Jumbo Drum	2011-03-19
15205	141	3/17/11	Critical	42	1753.51	0.02	Regular Air	155.72	39.98	9.2	Julia West	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Radial Chair Mat for Low to Medium Pile Carpets	Wrap Bag	2011-03-18
15591	142	6/6/12	Critical	31	426.34	0	Regular Air	73.53	12.58	5.16	Brad Eason	Northwest Territories	Northwest Territories	Small Business	Furniture	Office Furnishings	"DAX Copper Panel Document Frame, 5 x 7 Size"	Small Box	2012-06-08
15907	143	4/11/11	High	36	1837.44	0.01	Delivery Truck	-1414.41	48.58	54.11	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Furniture	Bookcases	O'Sullivan 2-Shelf Heavy-Duty Bookcases	Jumbo Box	2011-04-13
15907	144	4/11/11	High	36	3722.29	0.04	Express Air	950.68	105.98	13.99	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Furniture	Office Furnishings	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	Medium Box	2011-04-14
15907	145	4/11/11	High	4	28.05	0.09	Regular Air	-5.41	7.04	2.17	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Paper	"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"	Wrap Bag	2011-04-12
15937	146	11/6/12	Low	32	311.44	0.04	Regular Air	74.07	9.78	1.99	Monica Federle	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	"Memorex Slim 80 Minute CD-R, 10/Pack"	Small Pack	2012-11-10
15937	147	11/6/12	Low	17	215.65	0.01	Express Air	77.38	12.22	2.85	Monica Federle	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	Aluminum Document Frame	Small Pack	2012-11-15
16039	148	5/16/12	High	3	121.12	0.1	Regular Air	-118.82	43.98	1.99	Michelle Lonsdale	Northwest Territories	Northwest Territories	Home Office	Technology	Computer Peripherals	"Memorex 80 Minute CD-R Spindle, 100/Pack"	Small Pack	2012-05-17
16193	149	4/9/12	Not Specified	8	300.2	0	Regular Air	6.41	34.76	8.22	Frank Price	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Storage & Organization	"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"	Small Box	2012-04-11
16193	150	4/9/12	Not Specified	29	1364.8025	0.07	Regular Air	-183.68	55.99	5	Frank Price	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory36	Small Pack	2012-04-11
16423	151	8/5/12	Medium	19	128.21	0.05	Regular Air	-55.13	6.48	6.57	Bryan Davis	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 20	Small Box	2012-08-07
16451	152	7/22/09	Not Specified	9	252.79	0.09	Regular Air	58.23	30.56	2.99	Don Jones	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Surelock» Post Binders	Small Box	2009-07-23
16545	153	5/9/10	Not Specified	10	50.97	0.09	Regular Air	4.45	5.16	0.73	Carlos Soltero	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Colorific¬ Watercolor Pencils	Wrap Bag	2010-05-11
16545	154	5/9/10	Not Specified	1	4.99	0.04	Regular Air	-3.06	3.68	1.32	Carlos Soltero	Northwest Territories	Northwest Territories	Small Business	Office Supplies	"Scissors, Rulers and Trimmers"	"*Staples* vLetter Openers, 2/Pack"	Wrap Bag	2010-05-11
16547	155	2/18/09	Not Specified	30	10554.63	0.09	Delivery Truck	1240.25	355.98	58.92	Nicole Hansen	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Hon 4700 Series Mobuis» Mid-Back Task Chairs with Adjustable Arms	Jumbo Drum	2009-02-20
16547	156	2/18/09	Not Specified	8	1749.64	0.04	Delivery Truck	-533.23	218.75	69.64	Nicole Hansen	Northwest Territories	Northwest Territories	Corporate	Furniture	Tables	BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables	Jumbo Box	2009-02-18
16706	157	6/27/12	High	47	1943.72	0.03	Regular Air	-1003.58	41.47	34.2	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Econocleat¬ Chair Mats for Low Pile Carpets	Wrap Bag	2012-06-28
16706	158	6/27/12	High	6	18.37	0.01	Regular Air	-4.06	2.78	1.2	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Prang Drawing Pencil Set	Wrap Bag	2012-06-28
16706	159	6/27/12	High	49	6175.777	0.07	Express Air	1881.58	155.99	3.9	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	T39m	Small Box	2012-06-29
16741	160	9/30/10	Medium	6	157.97	0.01	Regular Air	-42.38	22.84	16.87	Nicole Hansen	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1982	Small Box	2010-10-01
16932	161	4/15/10	Critical	25	144.84	0.09	Regular Air	-120.99	5.78	8.09	Carlos Soltero	Northwest Territories	Northwest Territories	Consumer	Office Supplies	Paper	Xerox 1924	Small Box	2010-04-16
16932	162	4/15/10	Critical	20	127.16	0.09	Regular Air	12.88	6.7	1.56	Carlos Soltero	Northwest Territories	Northwest Territories	Consumer	Office Supplies	Pens & Art Supplies	Turquoise Lead Holder with Pocket Clip	Wrap Bag	2010-04-15
17283	163	9/14/11	Not Specified	4	5472.12	0.06	Delivery Truck	-2816.34	1360.14	14.7	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office	Technology	Office Machines	Okidata ML395C Color Dot Matrix Printer	Jumbo Drum	2011-09-15
17286	164	9/21/10	High	7	1810.67	0.09	Delivery Truck	-541.87	270.98	50	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Furniture	Chairs & Chairmats	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Jumbo Drum	2010-09-22
17409	165	8/17/10	Not Specified	31	633.56	0.09	Regular Air	-158.87	20.97	6.5	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Technology	Computer Peripherals	Microsoft Internet Keyboard	Small Box	2010-08-19
17764	166	9/16/09	Low	27	644.4	0.04	Regular Air	-97.28	22.84	16.87	Don Miller	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Paper	Xerox 1982	Small Box	2009-09-16
18080	167	6/22/09	High	7	1211.98	0.1	Delivery Truck	-80.83	180.98	26.2	Sylvia Foulston	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Global Ergonomic Managers Chair	Jumbo Drum	2009-06-23
18113	168	8/28/12	Not Specified	27	3316.08	0.08	Delivery Truck	-514.32	130.98	30	Becky Castell	Northwest Territories	Northwest Territories	Consumer	Furniture	Chairs & Chairmats	"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"	Jumbo Drum	2012-08-30
18144	169	6/7/11	Critical	48	207.08	0.09	Regular Air	-131.82	4.28	5.17	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1971	Small Box	2011-06-09
18144	170	6/7/11	Critical	8	234.28	0.09	Regular Air	-65.42	28.28	13.99	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Eldon Portable Mobile Manager	Medium Box	2011-06-09
18144	171	6/7/11	Critical	41	1779.8915	0.09	Regular Air	-250.17	55.99	5	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory6	Small Pack	2011-06-09
18308	172	10/9/09	Not Specified	30	114.12	0.05	Regular Air	15.73	3.8	1.49	Ann Chong	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box	2009-10-11
18308	173	10/9/09	Not Specified	15	436.05	0.09	Regular Air	-92.58	30.73	4	Ann Chong	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box	2009-10-09
18308	174	10/9/09	Not Specified	49	5247.4835	0	Regular Air	1465.87	125.99	8.08	Ann Chong	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	StarTAC ST7762	Small Box	2009-10-10
18887	175	12/5/10	Not Specified	9	173.417	0	Regular Air	18.23	20.99	0.99	Clay Rozendal	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory21	Wrap Bag	2010-12-07
19010	176	6/7/09	Low	18	23792.93	0	Regular Air	10951.31	1270.99	19.99	Grant Carroll	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	Small Box	2009-06-09
19078	177	7/27/09	Critical	21	256.12	0.03	Regular Air	-18.19	11.97	4.98	Brendan Dodson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Appliances	Staples 6 Outlet Surge	Small Box	2009-07-28
19138	178	9/5/11	Low	30	387	0.01	Express Air	-31.45	12.28	6.13	Carlos Daly	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Recycled Eldon Regeneration Jumbo File	Small Box	2011-09-10
19655	179	1/11/09	High	31	1143.45	0.06	Regular Air	304.42	39.24	1.99	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	Verbatim DVD-R 4.7GB authoring disc	Small Pack	2009-01-12
19686	180	8/15/10	Medium	2	42.31	0.06	Regular Air	-53.08	17.98	8.51	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Technology	Office Machines	Canon P1-DHIII Palm Printing Calculator	Medium Box	2010-08-15
19686	181	8/15/10	Medium	11	152.67	0.04	Regular Air	12.76	12.95	4.98	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC Binding covers	Small Box	2010-08-17
20007	182	8/5/09	Not Specified	49	82.61	0.08	Regular Air	-46.25	1.68	1.57	Nicole Hansen	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	2009-08-06
20071	183	9/17/11	Medium	31	789.94	0.1	Delivery Truck	-190.41	25.98	14.36	Cari Schnelling	Northwest Territories	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	"Global Stack Chair without Arms, Black"	Jumbo Drum	2011-09-19
20160	184	10/22/11	Low	42	435.24	0.08	Express Air	174.89	10.31	1.79	Chad Cunningham	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	"Speediset Carbonless Redi-Letter¬ 7"" x 8 1/2"""	Wrap Bag	2011-10-24
20263	185	11/14/09	Medium	8	473.7	0.05	Regular Air	72.51	59.78	10.29	Bryan Mills	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	GBC Recycled Regency Composition Covers	Small Box	2009-11-15
20263	186	11/14/09	Medium	33	553.5625	0.08	Regular Air	-76.86	20.99	1.25	Bryan Mills	Northwest Territories	Northwest Territories	Small Business	Technology	Telephones and Communication	Accessory29	Small Pack	2009-11-16
21285	187	7/3/10	Medium	32	54.78	0.02	Regular Air	-30.54	1.68	1.57	Adrian Hane	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	2010-07-04
21285	188	7/3/10	Medium	47	304.83	0.1	Regular Air	23.82	7.08	2.35	Adrian Hane	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	SANFORD Major Accent» Highlighters	Wrap Bag	2010-07-05
21383	189	1/30/09	Low	31	16066.85	0.07	Regular Air	7416.43	574.74	24.49	Rick Reed	Northwest Territories	Northwest Territories	Consumer	Technology	Office Machines	Polycom ViaVideo» Desktop Video Communications Unit	Large Box	2009-02-04
21607	190	3/15/12	Not Specified	17	618.9	0.09	Regular Air	54.92	36.55	13.89	Heather Kirkland	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"	Wrap Bag	2012-03-17
21636	191	8/10/09	Low	35	1665.0395	0.02	Regular Air	366.51	55.99	3.3	Fred Wasserman	Northwest Territories	Northwest Territories	Home Office	Technology	Telephones and Communication	Accessory24	Small Pack	2009-08-10
21889	192	4/1/10	Low	21	1049.79	0.08	Regular Air	135.79	51.75	19.99	Becky Castell	Northwest Territories	Northwest Territories	Consumer	Furniture	Office Furnishings	"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"	Small Box	2010-04-08
21889	193	4/1/10	Low	16	817.18	0.1	Regular Air	103.38	55.29	5.08	Becky Castell	Northwest Territories	Northwest Territories	Consumer	Office Supplies	Storage & Organization	Recycled Steel Personal File for Standard File Folders	Small Box	2010-04-03
22151	194	7/31/10	High	49	465.83	0.1	Regular Air	-79.72	9.65	6.22	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	"Eldon Expressions» Desk Accessory, Wood Pencil Holder, Oak"	Small Box	2010-07-31
22342	195	5/29/09	Low	13	241.706	0	Regular Air	-92.96	20.99	3.3	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Technology	Telephones and Communication	Accessory39	Small Pack	2009-06-05
22469	196	10/11/10	High	44	275.91	0.1	Regular Air	-162.37	7.99	5.03	Jack Lebron	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	2010-10-13
22501	197	5/18/10	High	2	30.83	0.04	Express Air	7.27	7.64	1.39	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Envelopes	"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"	Small Box	2010-05-19
22532	198	2/8/11	Critical	13	121.66	0.03	Regular Air	-11.8	8.85	5.6	Carlos Soltero	Northwest Territories	Northwest Territories	Consumer	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box	2011-02-08
23264	199	12/7/10	Critical	16	108.42	0.02	Regular Air	-50.82	6.48	6.81	Clay Rozendal	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1930	Small Box	2010-12-09
23264	200	12/7/10	Critical	27	78.47	0.06	Regular Air	17.99	2.88	0.99	Clay Rozendal	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Labels	Avery 474	Small Box	2010-12-09
23488	201	1/6/09	Critical	30	26133.39	0.04	Delivery Truck	-11053.6	880.98	44.55	Julia West	Northwest Territories	Northwest Territories	Home Office	Furniture	Bookcases	"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"	Jumbo Box	2009-01-07
23584	202	3/12/12	Critical	14	2671.21	0.06	Delivery Truck	636.18	200.97	15.59	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Technology	Office Machines	Hewlett-Packard Deskjet 6122 Color Inkjet Printer	Jumbo Drum	2012-03-14
24007	203	8/26/10	Low	26	531.66	0.08	Regular Air	135.65	20.89	1.99	Joy Bell	Northwest Territories	Northwest Territories	Home Office	Technology	Computer Peripherals	"IBM 80 Minute CD-R Spindle, 50/Pack"	Small Pack	2010-09-02
24007	204	8/26/10	Low	28	317.85	0.06	Regular Air	-13.95	11.58	6.97	Joy Bell	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Envelopes	"Peel & Seel¬ Recycled Catalog Envelopes, Brown"	Small Box	2010-09-02
24007	205	8/26/10	Low	42	163.08	0.09	Regular Air	66.17	4.13	0.5	Joy Bell	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Labels	Avery 506	Small Box	2010-08-30
24038	206	6/20/11	High	38	103.07	0.1	Regular Air	-0.95	2.78	1.34	Jack Lebron	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Prang Drawing Pencil Set	Wrap Bag	2011-06-22
